place_id,name,link,main_category,categories,rating,reviews,address,coordinatex,coordinatey
ChIJM6m9RejzGGARfKX-xiZUmpA,TACOYOTE takoyote,https://www.google.com/maps/place/TACOYOTE+%E3%82%BF%E3%82%B3%E3%83%A8%E3%83%86/data=!4m7!3m6!1s0x6018f3e845bda933:0x909a5426c6fea57c!8m2!3d35.6477349!4d139.6688455!16s%2Fg%2F11jb4mj9ck!19sChIJM6m9RejzGGARfKX-xiZUmpA?authuser=0&hl=ja&rclk=1,takosu resutoran,takosu resutoran,4.8,15,@154-0004 Dong Jing Du Shi Tian Gu Qu Tai Zi Tang 5Ding Mu 15-13 kodeisuhausu 1F TACOYOTE takoyote,35.6477349,139.6688455
ChIJzdxMF8uPGGAR4QKJNMqX_Ng,rabutakosu,https://www.google.com/maps/place/%E3%83%A9%E3%83%96%E3%82%BF%E3%82%B3%E3%82%B9/data=!4m7!3m6!1s0x60188fcb174cdccd:0xd8fc97ca348902e1!8m2!3d35.7265287!4d139.8142148!16s%2Fg%2F11j6f51pym!19sChIJzdxMF8uPGGAR4QKJNMqX_Ng?authuser=0&hl=ja&rclk=1,ba&guriru,"ba&guriru, burito resutoran, teikuauto, takosu resutoran",4.2,12,@131-0034 Dong Jing Du Mo Tian Qu Di Tong 1Ding Mu 11-18 rabutakosu,35.7265287,139.8142148
ChIJTd2WOgyLGGARahzD-4MJdYY,TACOS mi Casa takosu mikasa Ri Bi Gu huototawa Yi Dian ,https://www.google.com/maps/place/TACOS+mi+Casa+%E3%82%BF%E3%82%B3%E3%82%B9+%E3%83%9F%E3%82%AB%E3%83%BC%E3%82%B5+%E6%97%A5%E6%AF%94%E8%B0%B7%E3%83%95%E3%82%A9%E3%83%BC%E3%83%88%E3%82%BF%E3%83%AF+%E4%B8%80%E5%BA%97/data=!4m7!3m6!1s0x60188b0c3a96dd4d:0x86750983fbc31c6a!8m2!3d35.6699488!4d139.753214!16s%2Fg%2F11qgkgt873!19sChIJTd2WOgyLGGARahzD-4MJdYY?authuser=0&hl=ja&rclk=1,takosu resutoran,takosu resutoran,3.8,11,@105-0003 Dong Jing Du Gang Qu Xi Xin Qiao 1Ding Mu 1-1 Ri Bi Gu huototawa Yi Jie  TACOS mi Casa takosu mikasa Ri Bi Gu huototawa Yi Dian ,35.6699488,139.753214
ChIJhYJN9OuNGGARWrd1qlB8v9M,TACO RiCO Otemachi takoritsukoDa Shou Ting biruDian ,https://www.google.com/maps/place/TACO+RiCO+Otemachi+%E3%82%BF%E3%82%B3%E3%83%AA%E3%83%83%E3%82%B3%E5%A4%A7%E6%89%8B%E7%94%BA%E3%83%93%E3%83%AB%E5%BA%97/data=!4m7!3m6!1s0x60188debf44d8285:0xd3bf7c50aa75b75a!8m2!3d35.6866423!4d139.7638661!16s%2Fg%2F11lcfl7qy3!19sChIJhYJN9OuNGGARWrd1qlB8v9M?authuser=0&hl=ja&rclk=1,takosu resutoran,takosu resutoran,4.4,9,@100-0004 Dong Jing Du Qian Dai Tian Qu Da Shou Ting 1Ding Mu 6-1 Da Shou Ting birudingu Di Xia 2Jie  TACO RiCO Otemachi takoritsukoDa Shou Ting biruDian ,35.6866423,139.7638661
ChIJJ3iTuCCLGGARvhAv12AG4fI,maison tacos,https://www.google.com/maps/place/maison+tacos/data=!4m7!3m6!1s0x60188b20b8937827:0xf2e10660d72f10be!8m2!3d35.6534559!4d139.6988222!16s%2Fg%2F11l76r4f8h!19sChIJJ3iTuCCLGGARvhAv12AG4fI?authuser=0&hl=ja&rclk=1,mekishikoLiao Li Dian ,mekishikoLiao Li Dian ,4.9,8,@150-0035 Dong Jing Du Shibui Gu Qu Bo Shan Ting 1-7 maison tacos,35.6534559,139.6988222
ChIJw0RrlMCOGGARhH2cOlxRnI8,rabutakosu Qian Cao Dian ,https://www.google.com/maps/place/%E3%83%A9%E3%83%96%E3%82%BF%E3%82%B3%E3%82%B9+%E6%B5%85%E8%8D%89%E5%BA%97/data=!4m7!3m6!1s0x60188ec0946b44c3:0x8f9c515c3a9c7d84!8m2!3d35.712471!4d139.79437!16s%2Fg%2F11np3gr1lz!19sChIJw0RrlMCOGGARhH2cOlxRnI8?authuser=0&hl=ja&rclk=1,ba&guriru,ba&guriru,3.3,7,@111-0032 Dong Jing Du Tai Dong Qu Qian Cao 1Ding Mu 39-5 Ze Tian Wu biru B1F rabutakosu Qian Cao Dian ,35.712471,139.79437
ChIJJTcamr-LGGARrS4F-kNRKbk,Tacos 3 Hermanos,https://www.google.com/maps/place/Tacos+3+Hermanos/data=!4m7!3m6!1s0x60188bbf9a1a3725:0xb9295143fa052ead!8m2!3d35.6687156!4d139.7588918!16s%2Fg%2F11y1f4m3ny!19sChIJJTcamr-LGGARrS4F-kNRKbk?authuser=0&hl=ja&rclk=1,mekishikoLiao Li Dian ,mekishikoLiao Li Dian ,4,6,"Tacos 3 Hermanos, Korido-dori St, 8Ding Mu -3 Yin Zuo  Zhong Yang Qu  Dong Jing Du  104-0061",35.6687156,139.7588918
ChIJ0UmE_k6LGGARmgAdoQNU4_s,LA OTACO,https://www.google.com/maps/place/LA+OTACO/data=!4m7!3m6!1s0x60188b4efe8449d1:0xfbe35403a11d009a!8m2!3d35.6268938!4d139.7332597!16s%2Fg%2F11qbkpp3db!19sChIJ0UmE_k6LGGARmgAdoQNU4_s?authuser=0&hl=ja&rclk=1,takosu resutoran,takosu resutoran,5,6,@108-0074 Dong Jing Du Gang Qu Gao Lun 4Ding Mu 13-7 LA OTACO,35.6268938,139.7332597
ChIJVX-vlJ1dGGARjmxzV-2qg0o,Tacos and beer,https://www.google.com/maps/place/Tacos+and+beer/data=!4m7!3m6!1s0x60185d9d94af7f55:0x4a83aaed57736c8e!8m2!3d35.4557575!4d139.641422!16s%2Fg%2F11sb4897wh!19sChIJVX-vlJ1dGGARjmxzV-2qg0o?authuser=0&hl=ja&rclk=1,takosu resutoran,takosu resutoran,4,4,"Tacos and beer, 2Ding Mu -14-1 Xin Gang  Zhong Qu  Heng Bang Shi  Shen Nai Chuan Xian  231-0001",35.4557575,139.641422
ChIJx-q5CIuLGGARoFwweElUVjI,raratakosu,https://www.google.com/maps/place/%E3%83%A9%E3%83%A9%E3%82%BF%E3%82%B3%E3%82%B9/data=!4m7!3m6!1s0x60188b8b08b9eac7:0x3256544978305ca0!8m2!3d35.3157827!4d139.5349802!16s%2Fg%2F11m454g6gj!19sChIJx-q5CIuLGGARoFwweElUVjI?authuser=0&hl=ja&rclk=1,takosu resutoran,takosu resutoran,5,1,@248-0016 Shen Nai Chuan Xian Lian Cang Shi Chang Gu 3Ding Mu 1-3 Da Fo Qian Shang Dian  raratakosu,35.3157827,139.5349802
ChIJV5snZRz1GGARGJEB593Il1A,MIXTEKO TOKYO,https://www.google.com/maps/place/MIXTEKO+TOKYO/data=!4m7!3m6!1s0x6018f51c65279b57:0x5097c8dde7019118!8m2!3d35.6556321!4d139.7332198!16s%2Fg%2F11tdx_j965!19sChIJV5snZRz1GGARGJEB593Il1A?authuser=0&hl=ja&rclk=1,mekishikoLiao Li Dian ,mekishikoLiao Li Dian ,5,1,"MIXTEKO TOKYO, VERTEX AZABU, 3F, 2Ding Mu -7-11 Ma Bu Shi Fan  Gang Qu  Dong Jing Du  106-0045",35.6556321,139.7332198
ChIJlVR7DQCLGGARWTY7kBrHoJk,"Taqueria ""Don Pancho""",https://www.google.com/maps/place/Taqueria+%22Don+Pancho%22/data=!4m7!3m6!1s0x60188b000d7b5495:0x99a0c71a903b3659!8m2!3d35.678315!4d139.7692115!16s%2Fg%2F11ld5ttbk5!19sChIJlVR7DQCLGGARWTY7kBrHoJk?authuser=0&hl=ja&rclk=1,mekishikoLiao Li Dian ,mekishikoLiao Li Dian ,,,"Taqueria ""Don Pancho"", 2Ding Mu -4-7 Ba Zhong Zhou  Zhong Yang Qu  Dong Jing Du  104-0028",35.678315,139.7692115
ChIJneQrgHrhGGARpC5VvqhEFpU,BAR TAQUERIA,https://www.google.com/maps/place/BAR%E3%80%80TAQUERIA/data=!4m7!3m6!1s0x6018e17a802be49d:0x951644a8be552ea4!8m2!3d35.6996409!4d139.4137047!16s%2Fg%2F11h07_jpwc!19sChIJneQrgHrhGGARpC5VvqhEFpU?authuser=0&hl=ja&rclk=1,mekishikoLiao Li Dian ,mekishikoLiao Li Dian ,,,@190-0012 Dong Jing Du Li Chuan Shi Shu Ting 2Ding Mu 7-5 pitagorasubiru 5Jie  BAR TAQUERIA,35.6996409,139.4137047
ChIJm13X8vyNGGAR33xML9jQpH0,Taco harajuku,https://www.google.com/maps/place/Taco+harajuku/data=!4m7!3m6!1s0x60188dfcf2d75d9b:0x7da4d0d82f4c7cdf!8m2!3d35.6700793!4d139.7037585!16s%2Fg%2F11pb1wrj2q!19sChIJm13X8vyNGGAR33xML9jQpH0?authuser=0&hl=ja&rclk=1,mekishikoLiao Li Dian ,mekishikoLiao Li Dian ,,,"Taco harajuku, 1Ding Mu -10-37 Shen Gong Qian  Shibui Gu Qu  Dong Jing Du  150-0001",35.6700793,139.7037585
