place_id,name,link,main_category,categories,rating,reviews,address,coordinatex,coordinatey
ChIJzTzpRKaPGGAR6W-xR0hnobQ,takosuWu BLAISE(bureizu),https://www.google.com/maps/place/%E3%82%BF%E3%82%B3%E3%82%B9%E5%B1%8BBLAISE%28%E3%83%96%E3%83%AC%E3%82%A4%E3%82%BA%29/data=!4m7!3m6!1s0x60188fa644e93ccd:0xb4a1674847b16fe9!8m2!3d35.7002449!4d139.7752422!16s%2Fg%2F11tdgdfq95!19sChIJzTzpRKaPGGAR6W-xR0hnobQ?authuser=0&hl=ja&rclk=1,takosu resutoran,"takosu resutoran, amerikaLiao Li Dian , kahueChi Cha , Chuang Zuo Liao Li Dian , hanbagaDian , kebabushiyotsupu, teikuauto, mekishikoLiao Li Dian ",4.3,127,@101-0023 Dong Jing Du Qian Dai Tian Qu Shen Tian Song Yong Ting 17-5 Xiang Ze biru B1F takosuWu BLAISE(bureizu),35.7002449,139.7752422
ChIJY4js-T-NGGAR2pVUzHfADjE,takoberu MIYASHITA PARKDian ,https://www.google.com/maps/place/%E3%82%BF%E3%82%B3%E3%83%99%E3%83%AB+MIYASHITA+PARK%E5%BA%97/data=!4m7!3m6!1s0x60188d3ff9ec8863:0x310ec077cc5495da!8m2!3d35.6617368!4d139.7018622!16s%2Fg%2F11jm8d1pd6!19sChIJY4js-T-NGGAR2pVUzHfADjE?authuser=0&hl=ja&rclk=1,takosu resutoran,takosu resutoran,3.6,125,@150-0002 Dong Jing Du Shibui Gu Qu Shen Gong Qian 6Ding Mu 20-10 takoberu MIYASHITA PARKDian ,35.6617368,139.7018622
ChIJy1QAYJSLGGARMgzMbUShaBU,PARA TACO paratako,https://www.google.com/maps/place/PARA+TACO+%E3%83%91%E3%83%A9%E3%82%BF%E3%82%B3/data=!4m7!3m6!1s0x60188b94600054cb:0x1568a1446dcc0c32!8m2!3d35.6448942!4d139.6689933!16s%2Fg%2F11g0h8dgdg!19sChIJy1QAYJSLGGARMgzMbUShaBU?authuser=0&hl=ja&rclk=1,takosu resutoran,"takosu resutoran, bezitarianLiao Li Dian ",4.1,124,@154-0004 Dong Jing Du Shi Tian Gu Qu Tai Zi Tang 4Ding Mu 18-4 TSbiru 1Jie  PARA TACO paratako,35.6448942,139.6689933
ChIJgwbrUMRVGGARlLhj6LEnQsw,Taco Bell (Naval Base),https://www.google.com/maps/place/Taco+Bell+%28Naval+Base%29/data=!4m7!3m6!1s0x601855c450eb0683:0xcc4227b1e863b894!8m2!3d35.4538572!4d139.4334833!16s%2Fg%2F11c5_v4rsx!19sChIJgwbrUMRVGGARlLhj6LEnQsw?authuser=0&hl=ja&rclk=1,takosu resutoran,takosu resutoran,3.7,108,"Taco Bell (Naval Base), Shen Gu  Ling Lai Shi  Shen Nai Chuan Xian  252-1101",35.4538572,139.4334833
ChIJZcLupYhQGGARP_RaIhx4dX8,napamutakosu,https://www.google.com/maps/place/%E3%83%8A%E3%83%91%E3%83%BC%E3%83%A0%E3%82%BF%E3%82%B3%E3%82%B9/data=!4m7!3m6!1s0x60185088a5eec265:0x7f75781c225af43f!8m2!3d35.406283!4d139.517447!16s%2Fg%2F1tgmw77r!19sChIJZcLupYhQGGARP_RaIhx4dX8?authuser=0&hl=ja&rclk=1,takosu resutoran,"takosu resutoran, sutekihausu",4.1,105,@245-0014 Shen Nai Chuan Xian Heng Bang Shi Quan Qu Zhong Tian Nan 1Ding Mu 3-14 NAPALM napamutakosu,35.406283,139.517447
ChIJ0y3_b4eLGGAR6q6oerLsBDo,Oxomoco,https://www.google.com/maps/place/Oxomoco/data=!4m7!3m6!1s0x60188b876fff2dd3:0x3a04ecb27aa8aeea!8m2!3d35.6507701!4d139.721796!16s%2Fg%2F11jhsydvhj!19sChIJ0y3_b4eLGGAR6q6oerLsBDo?authuser=0&hl=ja&rclk=1,mekishikoLiao Li Dian ,mekishikoLiao Li Dian ,4.4,102,@150-0012 Dong Jing Du Shibui Gu Qu Guang Wei 5Ding Mu 4-16 1F EAT PLAY WORKS Oxomoco,35.6507701,139.721796
ChIJZZDysnZAGGARP9bXmUaNb3g,maikusuHeng Xu He Dian ,https://www.google.com/maps/place/%E3%83%9E%E3%82%A4%E3%82%AF%E3%82%B9%E6%A8%AA%E9%A0%88%E8%B3%80%E5%BA%97/data=!4m7!3m6!1s0x60184076b2f29065:0x786f8d4699d7d63f!8m2!3d35.2820692!4d139.6648511!16s%2Fg%2F1tgk0lmf!19sChIJZZDysnZAGGARP9bXmUaNb3g?authuser=0&hl=ja&rclk=1,mekishikoLiao Li Dian ,mekishikoLiao Li Dian ,3.9,101,@238-0041 Shen Nai Chuan Xian Heng Xu He Shi Ben Ting 2Ding Mu 5-2 maikusuHeng Xu He Dian ,35.2820692,139.6648511
ChIJ-XkT-9CNGGARZEll0RjhAgQ,kuronitsukutakosu,https://www.google.com/maps/place/%E3%82%AF%E3%83%AD%E3%83%8B%E3%83%83%E3%82%AF%E3%82%BF%E3%82%B3%E3%82%B9/data=!4m7!3m6!1s0x60188dd0fb1379f9:0x402e118d1654964!8m2!3d35.6874568!4d139.6995889!16s%2Fg%2F11h0367f5r!19sChIJ-XkT-9CNGGARZEll0RjhAgQ?authuser=0&hl=ja&rclk=1,mekishikoLiao Li Dian ,mekishikoLiao Li Dian ,2.8,95,"@151-0053 Dong Jing Du Shibui Gu Qu Dai ""Mu 2Ding Mu 7-2 kuronitsukutakosu",35.6874568,139.6995889
ChIJpxLo5cb9GGARqrFzOFF9b_Q,TACOS GRACIOSO,https://www.google.com/maps/place/TACOS+GRACIOSO/data=!4m7!3m6!1s0x6018fdc6e5e812a7:0xf46f7d513873b1aa!8m2!3d35.5781674!4d139.3750442!16s%2Fg%2F11rz3nrh00!19sChIJpxLo5cb9GGARqrFzOFF9b_Q?authuser=0&hl=ja&rclk=1,mekishikoLiao Li Dian ,"mekishikoLiao Li Dian , Qing Shi Dian ",4.8,93,@252-0231 Shen Nai Chuan Xian Xiang Mo Yuan Shi Zhong Yang Qu Xiang Mo Yuan 4Ding Mu 6-10 1Jie  TACOS GRACIOSO,35.5781674,139.3750442
ChIJO8X7eceJGGARGSURRmKlDq8,Kitade Tacos COMMISSARY,https://www.google.com/maps/place/Kitade+Tacos+COMMISSARY/data=!4m7!3m6!1s0x601889c779fbc53b:0xaf0ea56246112519!8m2!3d35.6890585!4d139.7774361!16s%2Fg%2F11kzggvmmh!19sChIJO8X7eceJGGARGSURRmKlDq8?authuser=0&hl=ja&rclk=1,mekishikoLiao Li Dian ,mekishikoLiao Li Dian ,4.2,92,"Kitade Tacos COMMISSARY, 3Ding Mu -11-5 Ri Ben Qiao Ben Ting  Zhong Yang Qu  Dong Jing Du  103-0023",35.6890585,139.7774361
ChIJUyEJ0GNhGGARO0JD9QL8j_c,erutakosu,https://www.google.com/maps/place/%E3%82%A8%E3%83%AB%E3%82%BF%E3%82%B3%E3%82%B9/data=!4m7!3m6!1s0x60186163d0092153:0xf78ffc02f543423b!8m2!3d35.525268!4d139.7020078!16s%2Fg%2F11nx17p8q4!19sChIJUyEJ0GNhGGARO0JD9QL8j_c?authuser=0&hl=ja&rclk=1,takosu resutoran,takosu resutoran,4.5,91,@210-0014 Shen Nai Chuan Xian Chuan Qi Shi Chuan Qi Qu Bei Zhong 1Ding Mu 10-15 Tian Zhong manshiyon 102 erutakosu,35.525268,139.7020078
ChIJ08wLR0iLGGAROQ1Jg_dZVE8,Tokyo Tacos ChaChaCha,https://www.google.com/maps/place/Tokyo+Tacos+ChaChaCha/data=!4m7!3m6!1s0x60188b48470bccd3:0x4f5459f783490d39!8m2!3d35.6531905!4d139.7287388!16s%2Fg%2F11m9mf2jk5!19sChIJ08wLR0iLGGAROQ1Jg_dZVE8?authuser=0&hl=ja&rclk=1,takosu resutoran,"takosu resutoran, ba, suitsuDian , mekishikoLiao Li Dian , mekishikantorutaLiao Li Dian ",4.7,89,@106-0046 Dong Jing Du Gang Qu Yuan Ma Bu 2Ding Mu 8-1 Tokyo Tacos ChaChaCha,35.6531905,139.7287388
ChIJY8mKAeiLGGAR2tth7KRqlvE,TACO RiCO Azabu-juban takoritsukoMa Bu Shi Fan Dian ,https://www.google.com/maps/place/TACO+RiCO+Azabu-juban+%E3%82%BF%E3%82%B3%E3%83%AA%E3%83%83%E3%82%B3%E9%BA%BB%E5%B8%83%E5%8D%81%E7%95%AA%E5%BA%97/data=!4m7!3m6!1s0x60188be8018ac963:0xf1966aa4ec61dbda!8m2!3d35.656642!4d139.733569!16s%2Fg%2F11qbbqkfnt!19sChIJY8mKAeiLGGAR2tth7KRqlvE?authuser=0&hl=ja&rclk=1,mekishikoLiao Li Dian ,mekishikoLiao Li Dian ,4.2,87,@106-0045 Dong Jing Du Gang Qu Ma Bu Shi Fan 1Ding Mu 5-20 Heng Shan biru 1F TACO RiCO Azabu-juban takoritsukoMa Bu Shi Fan Dian ,35.656642,139.733569
ChIJXVtXAQJBGGARnNmdKVbolv8,TEX-MEX STAND Jalapenos,https://www.google.com/maps/place/TEX-MEX+STAND+Jalape%C3%B1os/data=!4m7!3m6!1s0x6018410201575b5d:0xff96e856299dd99c!8m2!3d35.2802269!4d139.6703291!16s%2Fg%2F11sbhhdk1r!19sChIJXVtXAQJBGGARnNmdKVbolv8?authuser=0&hl=ja&rclk=1,mekishikoLiao Li Dian ,mekishikoLiao Li Dian ,4.5,87,@238-0007 Shen Nai Chuan Xian Heng Xu He Shi Ruo Song Ting 1Ding Mu 3-1 TEX-MEX STAND Jalapenos,35.2802269,139.6703291
ChIJ2-E-NYuLGGARktU4m1Av4cI,Mole TAQUERIA Y BAR,https://www.google.com/maps/place/Mol%C3%A9+TAQUERIA+Y+BAR/data=!4m7!3m6!1s0x60188b8b353ee1db:0xc2e12f509b38d592!8m2!3d35.6826403!4d139.7643358!16s%2Fg%2F11kj7gwgp6!19sChIJ2-E-NYuLGGARktU4m1Av4cI?authuser=0&hl=ja&rclk=1,mekishikoLiao Li Dian ,"mekishikoLiao Li Dian , ba, resutoran, takosu resutoran, tetsukusumetsukusuLiao Li Dian (amerika)",3.8,84,@100-6507 Dong Jing Du Qian Dai Tian Qu Wan noNei 1Ding Mu 5-1 Wan noNei hausu Xin Wan noNei biru 7F Mole TAQUERIA Y BAR,35.6826403,139.7643358
ChIJF4F0IYv1GGARVAnl7d0kL0c,TACOS Shop IKEJIRI,https://www.google.com/maps/place/TACOS+Shop+IKEJIRI/data=!4m7!3m6!1s0x6018f58b21748117:0x472f24ddede50954!8m2!3d35.6497135!4d139.6831921!16s%2Fg%2F11lkhcw9sw!19sChIJF4F0IYv1GGARVAnl7d0kL0c?authuser=0&hl=ja&rclk=1,takosu resutoran,takosu resutoran,4,80,@154-0001 Dong Jing Du Shi Tian Gu Qu Chi Kao 2Ding Mu 31-17 TACOS Shop IKEJIRI,35.6497135,139.6831921
ChIJd0GDVduMGGARhrgOCrDB_cc,Rainbow Burritos Doumo,https://www.google.com/maps/place/Rainbow+Burritos+Doumo/data=!4m7!3m6!1s0x60188cdb55834177:0xc7fdc1b00a0eb886!8m2!3d35.6898125!4d139.7064103!16s%2Fg%2F11bw1z_sp0!19sChIJd0GDVduMGGARhrgOCrDB_cc?authuser=0&hl=ja&rclk=1,burito resutoran,burito resutoran,4,76,@160-0022 Dong Jing Du Xin Su Qu Xin Su 3Ding Mu 1-32 Xin Su biru 303 Rainbow Burritos Doumo,35.6898125,139.7064103
ChIJnVQbC7CLGGAR0gXUhTm7Nrw,takoritsukoDong Jing mitsudotaunDian ,https://www.google.com/maps/place/%E3%82%BF%E3%82%B3%E3%83%AA%E3%83%83%E3%82%B3%E6%9D%B1%E4%BA%AC%E3%83%9F%E3%83%83%E3%83%89%E3%82%BF%E3%82%A6%E3%83%B3%E5%BA%97/data=!4m7!3m6!1s0x60188bb00b1b549d:0xbc36bb3985d405d2!8m2!3d35.6656469!4d139.7306928!16s%2Fg%2F11pq2bbh_9!19sChIJnVQbC7CLGGAR0gXUhTm7Nrw?authuser=0&hl=ja&rclk=1,takosu resutoran,takosu resutoran,3.9,70,@107-0052 Dong Jing Du Gang Qu Chi Ban 9Ding Mu 7-3 Dong Jing mitsudotaun gareria B1F takoritsukoDong Jing mitsudotaunDian ,35.6656469,139.7306928
ChIJvU0mz9TyGGARVedw63UtlhE,4649.takoraisu,https://www.google.com/maps/place/4649.%E3%82%BF%E3%82%B3%E3%83%A9%E3%82%A4%E3%82%B9/data=!4m7!3m6!1s0x6018f2d4cf264dbd:0x11962d75eb70e755!8m2!3d35.6953145!4d139.6906253!16s%2Fg%2F1tf7gq65!19sChIJvU0mz9TyGGARVedw63UtlhE?authuser=0&hl=ja&rclk=1,resutoran,resutoran,3.8,69,@160-0023 Dong Jing Du Xin Su Qu Xi Xin Su 8Ding Mu 19-1 4649.takoraisu,35.6953145,139.6906253
ChIJWxvImciNGGARqvaKSsjK2k8,TAKOBAR,https://www.google.com/maps/place/TAKOBAR/data=!4m7!3m6!1s0x60188dc899c81b5b:0x4fdacac84a8af6aa!8m2!3d35.6620475!4d139.6989913!16s%2Fg%2F11j7j1vpww!19sChIJWxvImciNGGARqvaKSsjK2k8?authuser=0&hl=ja&rclk=1,mekishikoLiao Li Dian ,mekishikoLiao Li Dian ,4.1,61,@150-0042 Dong Jing Du Shibui Gu Qu Yu Tian Chuan Ting 15-1 Shibui Gu PARCO 10F TAKOBAR,35.6620475,139.6989913
ChIJPVAHVJVdGGARzasUu2-BEBI,Deli&Restaurant Bar Maachin,https://www.google.com/maps/place/Deli%EF%BC%86Restaurant+Bar+Maachin/data=!4m7!3m6!1s0x60185d955407503d:0x1210816fbb14abcd!8m2!3d35.4434488!4d139.6488101!16s%2Fg%2F11t7tqtwg6!19sChIJPVAHVJVdGGARzasUu2-BEBI?authuser=0&hl=ja&rclk=1,resutoran,resutoran,4.2,61,@231-0023 Shen Nai Chuan Xian Heng Bang Shi Zhong Qu Shan Xia Ting 82 De Yong biru 1F Deli&Restaurant Bar Maachin,35.4434488,139.6488101
ChIJdRlTV6VPGGARVTd7-ZN27-w,TACOS SHOP PARA MEXICO,https://www.google.com/maps/place/TACOS+SHOP+PARA+MEXICO/data=!4m7!3m6!1s0x60184fa557531975:0xecef7693f97b3755!8m2!3d35.3201461!4d139.4710167!16s%2Fg%2F11t5tdp_dg!19sChIJdRlTV6VPGGARVTd7-ZN27-w?authuser=0&hl=ja&rclk=1,mekishikoLiao Li Dian ,mekishikoLiao Li Dian ,4.4,59,@251-0037 Shen Nai Chuan Xian Teng Ze Shi Hu Zhao Hai An 2Ding Mu 3-9 Guan Gen biru 2F TACOS SHOP PARA MEXICO,35.3201461,139.4710167
